timestamp,x_coord,y_coord,confidence
1510882294684,83.1354,428.514,0.321713
1510882294749,92.1732,426.291,0.495985
1510882294790,137.348,423.142,0.357547
1510882294855,85.0739,425.178,1.03098
1510882294887,58.6026,421.014,0.982795
1510882294929,40.8764,416.237,1.05234
1510882294984,27.0248,421.131,1.88698
1510882295049,16.6479,421.915,1.41402
1510882295091,11.0934,421.898,1.09251
1510882295155,6.85582,421.088,1.69384
1510882295187,4.71807,420.891,1.27541
1510882295229,3.30269,420.427,0.978377
1510882295282,2.20907,421.499,1.55572
1510882295356,1.29854,423.734,1.84165
1510882295389,0.875443,417.524,0.87354
1510882295431,0.604452,416.96,1.436
1510882295496,0.379207,416.741,1.83689
1510882547943,367.178,378.659,0.888264
1510882548008,360.858,380.461,1.21117
1510882548040,299.763,368.928,0.380257
1510882548116,256.175,358.812,0.296123
1510882548147,233.862,355.907,0.296772
1510882548179,252.398,354.431,0.341171
1510882548244,227.596,352.659,0.231203
1510882548311,189.497,347.706,0.253452
1510882548343,198.316,350.428,0.0951985
1510882548409,190.121,346.171,0.23065
1510882548442,220.629,343.948,0.307585
1510882548510,237.703,341.397,0.217413
1510882548541,257.835,342.033,0.589375
1510882548607,212.601,344.317,0.0887561
1510882548649,233.262,343.002,0.501971
1510882548682,228.76,341.404,0.148393
1510882548747,300.742,347.67,1.42439
1510882548779,305.858,355.031,0.79892
1510882548846,531.876,380.3,2.5051
1510882548923,456.648,370.515,1.02053
1510882548944,414.603,372.582,0.980602
1510882549022,435.827,376.501,1.69801
1510882549042,412.379,372.752,1.18086
1510882549119,503.968,391.235,2.31744
1510882549140,443.306,376.984,0.661001
1510882549216,361.657,366.121,0.237246
1510882549247,390.423,372.535,1.331
1510882549279,382.799,371.579,1.11615
1510882549347,402.193,382.081,1.52802
1510882549387,372.096,368.59,0.540565
1510882549440,478.289,368.706,1.13084
1510882549484,590.444,377.43,2.52164
1510882549550,668.71,362.269,1.19396
1510882549581,846.93,357.618,2.51747
1510882549646,933.753,354.696,2.55042
1510882549746,784.824,366.899,2.09971
1510882549920,1007.33,340.068,1.76584
1510882550241,638.974,370.709,0.204871
1510882550284,556.177,369.529,0.0770693
1510882550352,568.686,380.782,0.256208
1510882550383,575.113,378.914,0.1662
1510882550447,472.03,375.722,0.112561
1510882550479,409.796,377.1,0.475825
1510882550545,332.658,374.923,0.4193
1510882550846,283.409,365.621,0.226297
1510882551180,476.027,416.016,3.44572
1510882551244,499.407,395.244,1.72883
1510882551480,1460.92,487.895,6.5464
1510883624567,330.34,368.471,0.89463
1510883624598,329.635,369.475,0.821118
1510883624629,323.939,370.271,0.897648
1510883624694,442.294,367.149,0.777238
1510883624759,881.888,429.81,4.03284
1510883624791,720.763,407.8,0.70327
1510883624833,599.615,399.213,0.691928
1510884545368,277.045,224.654,1.27352
1510884545497,331.702,240.591,0.866566
1510884545530,326.454,265.99,1.52663
1510884545605,255.579,257.589,0.97412
1510884545658,282.675,258.453,0.4092
1510884545701,310.488,254.268,0.563823
1510884545734,303.091,256.915,0.82325
1510884545798,358.774,257.658,0.476173
1510884545861,368.855,264.489,0.406976
1510884545903,383.735,260.495,0.502463
1510884545967,395.58,268.267,0.370204
1510884546000,404.385,271.471,0.356599
1510884546032,450.094,278.834,0.367912
1510884546097,467.969,282.511,0.466309
1510884546129,521.85,286.593,0.395444
1510884546194,584.053,295.219,0.394496
1510884546236,661.606,306.227,0.380464
1510884546301,626.366,304.351,0.345236
1510884546332,652.938,322.918,0.532739
1510884546398,673.214,332.893,0.40278
1510884546430,618.081,350.513,0.702224
1510884546493,598.653,332.361,0.357542
1510884546537,633.069,328.165,0.430336
1510884546591,621.524,312.123,0.392649
1510884546633,611.44,304.717,0.298496
1510884546698,653.527,311.937,0.399744
1510884546731,660.655,311.816,0.435707
1510884546795,664.938,309.637,0.39571
1510884546860,692.768,320.033,0.57086
1510884546892,704.39,315.021,0.347041
1510884546935,711.031,328.522,0.468803
1510884547001,699.488,320.522,0.377914
1510884547032,707.032,314.168,0.424103
1510884547097,677.058,315.64,0.393943
1510884547130,662.74,316.119,0.429495
1510884547197,672.113,297.103,0.566706
1510884547239,689.039,305.247,0.435744
1510884547294,681.098,291.028,0.613587
1510884547337,642.284,272.658,0.791941
1510884547403,630.32,274.526,0.627311
1510884547468,650.213,280.578,0.498021
1510884547499,634.706,279.387,0.539478
1510884547533,633.745,270.952,0.5508
1510884547597,490.896,271.727,0.561174
1510884547630,453.86,276.03,0.62547
1510884547694,472.804,263.858,0.598016
1510884547759,525.771,265.467,0.518062
1510884547801,488.39,258.593,0.551232
1510884547833,535.374,268.882,0.375279
1510884547897,670.131,286.368,0.626429
1510884547929,694.992,292.357,0.348892
1510884547994,636.46,332.079,0.355645
1510884548069,622.313,321.741,0.507675
1510884548100,617.637,315.872,0.557576
1510884548132,589.049,305.863,0.363574
1510884548196,480.286,292.346,0.717323
1510884548271,406.801,273.711,0.433503
1510884548293,377.959,279.059,0.587718
1510884548358,434.45,285.927,0.501358
1510884548391,398.771,283.861,0.453241
1510884548434,376.589,276.821,0.579515
1510884907854,305.348,172.279,0.832927
1510884907896,307.336,209.206,0.551018
1510884907950,343.464,202.926,1.34013
1510884908090,398.308,207.425,0.764211
1510884908155,304.939,199.048,0.969969
1510884908185,320.766,204.999,0.733145
1510884908249,454.062,238.643,0.639843
1510884908281,459.45,271.757,2.22129
1510884908356,485.299,259.099,2.11682
1510884908388,328.584,213.051,3.86044
1510884908453,243.363,214.467,2.42433
1510884908484,357.748,241.413,0.351617
1510884908549,505.414,267.795,0.4655
1510884908687,624.947,276.152,2.04252
1510884909159,36.6918,185.352,4.12872
1510884909191,132.174,207.054,2.12103
1510884909257,322.991,217.926,2.26822
1510884909289,472.142,247.65,1.31269
1510884909352,439.218,241.475,2.12337
1510884909385,410.536,235.088,1.78041
1510884909460,517.5,247.155,1.69465
1510884909491,627.985,263.436,1.62774
1510884909556,756.967,274.586,1.61067
1510884909588,770.659,287.014,0.59328
1510884909652,697.055,281.164,2.51678
1510884909683,495.31,238.823,2.83473
1510884909759,570.678,242.084,1.96454
1510884909789,639.876,259.808,0.668362
1510884909855,601.175,266.706,2.00599
1510884909885,644.403,282.241,0.436697
1510884909948,659.323,290.206,0.489857
1510884909991,673.404,280.726,1.46525
1510884910057,612.214,280.254,0.529627
1510884910088,644.099,290.493,0.610065
1510884910154,680.2,292.296,0.620003
1510884910186,663.15,295.388,0.354911
1510884910251,589.185,290.73,0.469988
1510884910283,538.101,285.966,0.284794
1510884910357,425.301,272.477,0.339952
1510884910389,402.923,273.945,0.263002
1510884910455,386.506,275.075,0.265628
1510884910487,356.311,274.728,0.490448
1510884910553,346.764,276.608,0.4
1510884910583,326.849,274.79,0.355429
1510884910660,382.233,278.608,0.296129
1510884910691,332.562,262.46,0.591101
1510884910755,366.937,255.763,0.459861
1510884910787,325.073,258.652,0.450072
1510884910854,387.467,269.032,0.423978
1510884910886,377.077,270.062,0.394999
1510884910950,408.727,276.605,0.445779
1510884910982,400.675,277.326,0.308365
1510884911057,336.16,273.602,0.420378
1510884911088,450.669,282.445,0.401622
1510884911153,427.866,254.231,2.23214
1510884911186,518.576,260.81,1.07021
1510884911252,455.572,268.904,0.237123
1510884911285,457.768,268.083,0.732563
1510884911349,288.48,240.72,2.2692
1510884911381,215.684,240.41,0.558009
1510884911457,126.345,210.609,3.02387
1510884911489,147.165,225.606,1.75578
1510884911552,92.3424,157.575,2.46912
1510884911585,166.627,168.353,1.33817
1510884911650,104.682,123.86,2.81219
1510884911692,70.0557,96.6603,3.61791
1510884911757,153.088,158.241,0.446354
1510884911789,105.502,152.64,1.85708
1510884911854,216.031,191.436,0.426812
1510884911887,295.474,216.649,0.362573
1510884911952,354.385,240.987,0.192825
1510884911985,395.481,253.966,0.384878
1510884912049,267.498,235.07,0.917386
1510884912091,281.066,228.226,0.758957
1510885425961,413.761,433.823,0.383488
1510885425992,367.852,416.98,0.369557
1510885426057,290.843,411.358,0.361549
1510885426089,323.236,408.819,0.232663
1510885426162,309.653,433.319,0.71505
1510885426196,256.983,423.66,0.450925
1510885426260,272.835,419.791,0.370581
1510885426292,329.252,411.818,0.280302
1510885426355,362.776,411.679,0.381279
1510885426386,413.142,412.395,0.284671
1510885426429,427.123,406.898,0.26209
1510885426493,496.797,411.474,0.325002
1510885426559,407.307,398.788,0.235844
1510885426590,407.185,400.535,0.278039
1510885426654,402.785,396.571,0.218152
1510885426687,428.508,406.968,0.407824
1510885426729,422.117,414.476,0.543646
1510885426854,365.931,398.677,0.282005
1510885426896,347.424,418.528,0.6172
1510885426960,364.611,419.664,0.406323
1510885426992,399.151,413.507,0.298763
1510885427057,362.733,401.646,0.189083
1510885427089,452.994,402.159,0.294937
1510885427154,518.898,404.292,0.346618
1510885427187,547.495,402.879,0.359555
1510885427254,533.289,397.774,0.245857
1510885427286,526.508,391.879,0.206839
1510885427361,483.358,385.275,0.269762
1510885427394,443.544,384.208,0.456152
1510885427457,419.874,383.44,0.28312
1510885427490,399.026,378.359,0.236333
1510885427554,366.22,375.623,0.182588
1510885427586,376.816,372.472,0.204567
1510885427663,377.867,369.727,0.32799
1510885427692,374.406,374.521,0.251741
1510885427756,465.575,393.262,0.28585
1510885427799,438.675,391.059,0.224572
1510885427863,370.842,387.005,0.227621
1510885427894,373.588,379.127,0.341972
1510885427957,385.062,372.591,0.434642
1510885428064,366.596,367.585,0.286423
1510885494153,429.519,306.451,2.05362
1510885494194,396.466,324.723,0.992151
1510885494429,223.085,365.246,0.836339
1510885494494,190.946,348.958,1.48423
1510885494560,210.519,356.816,0.59043
1510885494592,208.393,352.579,1.45104
1510885494797,64.3819,343.894,1.20143
1510885494831,137.577,348.405,1.34495
1510885494905,132.783,366.831,0.319765
1510885886993,670.142,423.021,0.214887
1510885887059,647.442,424.327,0.259423
1510885887091,666.221,434.686,0.417246
1510885887157,631.451,418.401,0.626946
1510885887189,650.243,417.4,0.778307
1510885887255,652.346,428.164,0.968389
1510885887288,673.647,427.387,0.721365
1510885887354,711.868,423.214,0.2124
1510885887387,708.806,417.27,0.267501
1510885887453,647.283,402.367,0.303059
1510885887485,591.644,395.385,0.243601
1510885887551,556.144,390.71,0.192223
1510885887855,600.345,400.162,0.596001
1510885887887,606.482,396.777,0.512531
1510885887951,657.468,401.148,0.457752
1510885888091,597.55,399.68,0.573838
1510885888692,399.623,373.072,0.533489
1510885888758,379.798,379.005,2.40014
1510885888790,388.815,379.949,0.389458
1510885889055,627.194,390.311,0.288294
1510885889087,659.089,391.836,0.141415
1510885889187,535.435,382.946,0.131117
1510885889253,544.955,382.536,0.11548
1510885889285,481.265,384.509,0.0755972
1510885889458,669.985,385.744,0.182002
1510885889490,678.566,372.275,0.447388
1510885889853,565.029,358.606,0.348701
1510885890057,391.646,392.548,0.0839439
1510885890089,222.418,405.954,0.961875
1510885890155,332.944,392.423,0.27748
1510885890185,394.452,388.365,0.61691
1510885890261,427.806,383.957,0.143525
1510885890292,484.147,383.594,0.217651
1510885890356,478.713,380.135,0.127781
1510885890389,440.486,379.917,0.287221
1510885890455,463.458,377.347,0.134117
1510885890487,433.065,375.573,0.244468
1510885890553,459.241,375.705,0.157148
1510885890597,540.439,378.097,0.292593
1510885890652,558.483,371.437,0.753249
1510885890684,569.89,377.377,0.531921
1510885890760,725.255,367.549,0.480379
1510885890792,656.001,368.085,0.182952
1510885890890,629.112,369.693,0.430393
1510885891791,10.8942,462.305,1.35994
1510886074637,26.301,381.369,0.550219
1510886075699,0.32748,495.429,1.22029
1510886075731,0.159075,477.946,0.862588
1510886075798,240.5,450.114,0.555414
1510886075829,290.784,447.556,1.0139
1510886075905,311.808,435.012,0.889074
1510886075937,400.858,429.918,0.742513
1510886076001,491.636,418.557,0.867436
1510886076034,453.288,417.197,0.910257
1510886076098,442.523,415.216,0.530653
1510886076130,430.27,422.004,0.450167
1510886076205,478.034,412.815,0.295993
1510886076235,508.397,406.667,0.351392
1510886076301,546.702,407.539,0.360978
1510886076333,717.637,281.702,8.01548
1510886076400,885.271,173.835,6.77451
1510886076732,1431.67,484.558,0.95588
1510886076798,1360.7,456.95,1.50319
1510886076829,1346.06,438.296,1.8703
1510886076894,1361.55,452.787,1.6268
1510886076971,1337.39,445.656,2.15887
1510886077002,1350.33,445.796,1.73938
1510886077131,1434.46,402.17,0.989768
1510886077197,894.277,379.241,0.577856
1510886077230,722.48,371.252,0.27666
1510886077297,542.33,374.59,0.380559
1510886077372,515.949,381.337,0.294928
1510886077392,513.972,362.907,0.291088
1510886077437,441.179,369.211,0.483759
1510886077503,476.869,381.88,0.984674
1510886077633,604.949,398.691,0.251307
1510886078898,5.36621,718.777,5.55421
1510886079133,509.186,408.1,1.03444
1510886079198,591.66,379.228,0.794597
1510886079231,592.151,371.314,0.542833
1510886079295,587.94,368.788,0.415953
1510886079369,546.985,375.779,0.771259
1510886079400,566.842,371.538,0.504823
1510886079432,516.731,365.628,0.238763
1510886079498,480.552,368.474,0.39543
1510886079530,477.627,366.051,0.366768
1510886079596,475.463,370.085,0.612337
1510886079670,506.99,373.469,0.585059
1510886079701,512.742,375.689,0.693595
1510886079733,500.897,376.54,1.26623
1510886079797,499.592,383,1.12054
1510886079831,546.364,381.553,0.46482
1510886131289,422.04,391.125,0.345379
1510886131354,284.426,394.755,0.214514
1510886131454,377.578,387.034,0.383598
1510886131486,259.858,394.359,0.310682
1510886131562,187.312,397.595,0.360985
1510886131788,384.061,381.326,0.462426
1510886131866,343.606,387.139,0.613427
1510886132449,608.623,384.281,0.206208
1510886132881,844.186,379.346,0.287973
1510886132958,585.532,405.886,0.701424
1510886132989,404.883,418.988,1.12747
1510886133054,343.604,428.053,0.920107
1510886133086,301.942,414.922,0.377565
1510886133163,331.443,403.719,0.131079
1510886133763,181.634,397.626,0.31735
1510886133783,233.27,396.582,0.426868
1510886133890,242.633,389.56,0.335747
1510886133955,224.479,392.159,0.160249
1510886133987,188.744,393.262,0.238122
1510886134030,237.433,397.338,0.174612
1510886134086,290.162,401.526,0.181085
1510886134129,245.803,396.687,0.199593
1510886134183,278.613,402.69,0.227902
1510886134256,332.994,399.785,0.169491
1510886134288,327.098,397.142,0.192108
1510886134363,274.179,390.238,0.196509
1510886134383,237.458,391.483,0.313046
1510886134448,285.702,399.757,0.201914
1510886134481,331.125,399.795,0.130744
1510886134555,465.532,398.838,0.130366
1510886134587,497.642,394.056,0.24113
1510886134654,351.418,400.373,0.634558
1510886134685,268.361,394.287,0.456613
1510886134751,225.086,393.374,0.239831
1510886134783,155.563,378.276,0.425344
1510886134855,240.93,380.239,0.184072
1510886135082,223.758,349.631,0.186251
1510886135156,238.928,357.786,0.163749
1510886135188,201.987,360.68,0.223909
1510886135254,212.14,364.894,0.138589
1510886135287,206.58,356.05,0.270181
1510886135353,324.579,364.459,0.196853
1510886135384,268.26,369.644,0.392897
1510886135447,332.595,377.622,0.0797713
1510886327196,847.493,430.587,0.423977
1510886327249,774.191,440.872,0.365763
1510886327486,391.815,450.235,1.24206
1510886327553,502.643,465.501,0.940727
1510886327586,694.598,484.097,0.546454
1510886329752,171.962,350.411,0.128621
1510886329784,122.854,347.339,0.17686
1510886683762,1.52588e-05,1049,11.9888
1510886683902,179.874,740.772,1.54042
1510886684901,253.594,373.324,0.421393
1510886684934,318.952,380.142,0.369405
1510886685000,324.691,388.666,0.330318
1510886685032,334.437,387.037,0.482238
1510886685099,312.603,384.552,0.333387
1510886685132,313.773,382.903,0.353726
1510886685198,326.102,366.565,0.730737
1510886685239,348.802,356.549,0.985618
1510886685304,348.918,359.116,0.500737
1510886685336,319.239,362.661,1.59403
1510886685400,452.397,359.43,1.1354
1510886685433,435.211,354.008,1.52279
1510886685498,354.767,344.01,2.12112
1510886685531,359.049,357.758,0.475092
1510886685607,362.739,369.496,0.616609
1510886685639,377.197,361.074,0.882336
1510886685705,427.571,358.919,1.43027
1510886685736,429.381,342.828,1.14969
1510886685803,412.222,358.113,0.4398
1510886685835,386.851,367.43,0.358323
1510886685900,268.882,344.707,0.959352
1510886685932,210.042,340.246,0.826384
1510886686008,312.093,347.026,0.772573
1510886686040,265.892,316.068,2.07323
1510886686105,165.246,250.924,3.81864
1510886686138,113.638,202.356,4.83181
1510886686205,275.36,262.146,0.709876
1510886686235,220.575,270.989,0.991107
1510886686301,261.514,283.448,1.07386
1510886686334,180.252,230.402,3.94459
1510886686431,92.4019,308.915,1.63178
1510886686506,49.2023,221.876,3.40455
1510886686538,32.0692,185.303,3.70625
1510886686604,19.5351,112.878,4.83076
1510886686636,170.839,144.264,2.81965
1510886686732,87.3419,160.242,1.85456
1510886888482,315.02,385.13,0.914154
1510886888549,226.15,392.537,0.408172
1510886888581,166.814,399.214,0.431313
1510886888646,171.306,400.711,0.345891
1510886888710,101.393,405.115,0.546023
1510886888742,124.97,402.837,0.788494
1510886888817,72.8857,406.696,1.25295
1510886888849,89.8117,402.219,0.45433
1510886888881,76.0977,400.539,1.60654
1510886888948,86.1835,396.52,0.476061
1510886888979,126.447,394.36,0.782182
1510886889052,291.84,402.645,2.05778
1510886889082,229.575,401.391,0.41612
1510886889148,142.674,396.151,0.706187
1510886889179,193.557,403.121,2.2138
1510886889243,177.777,401.333,2.06665
1510886889319,101.103,387.672,0.537078
1510886889351,67.2937,388.501,0.52901
1510886889480,104.1,379.544,0.574524
1510886889546,55.0269,240.478,6.97505
1510886889618,258.94,285.541,0.174043
1510886889648,237.62,297.469,0.325357
1510886889681,239.194,312.032,0.134048
1510886889749,243.184,324.044,0.109556
1510886889781,350.556,339.729,0.20712
1510886889849,317.519,339.27,0.0728485
1510886889880,382.081,347.941,0.174748
1510886889948,380.407,351.74,0.191074
1510886889980,349.593,351.105,0.148752
1510886890045,392.389,356.752,0.215914
1510886890110,370.525,353.058,0.111737
1510886890144,387.878,358.57,0.185671
1510886890209,351.721,356.005,0.167251
1510886890242,317.329,352.508,0.137421
1510886890284,272.598,351.378,0.134644
1510886890350,272.69,351.775,0.177404
1510886890381,259.44,349.823,0.124015
1510886890447,299.359,350.933,0.168018
1510886890510,327.616,354.531,0.221554
1510886890542,318.091,352.596,0.139611
1510886890618,333.07,357.472,0.228201
1510886890650,380.88,360.146,0.187155
1510886890681,344.593,355.067,0.0926884
1510886890745,314.145,354.537,0.166891
1510886890810,260.46,351.119,0.126132
1510886890843,274.553,351.115,0.146779
1510886890919,293.995,354.075,0.179768
1510886890949,397.296,355.278,0.113653
1510886890981,433.478,358.303,0.159737
1510886891047,275.292,355.871,0.394133
1510886891111,280.563,352.417,0.115972
1510886891142,316.344,352.784,0.161443
1510886891219,230.27,341.814,0.442249
1510886891250,239.233,343.074,0.153945
1510886891282,176.991,348.738,0.458456
1510886891347,119.043,346.608,0.349709
1510886891379,122.776,344.702,0.257295
1510886891444,95.6842,348.563,0.294959
1510886891519,137.232,345.288,0.161235
1510886891550,251.201,353.016,0.193937
1510886891581,285.608,353.674,0.168882
1510886891646,270.624,354.88,0.219267
1510886891712,233.057,352.475,0.158947
1510886891743,200.08,351.742,0.151248
1510886891818,194.826,351.361,0.153518
1510886891849,222.132,355.466,0.13287
1510886891881,221.979,356.62,0.120217
1510886891946,197.294,355.013,0.127077
1510886892023,203.844,359.506,0.140854
1510886892044,197.173,358.329,0.143465
1510886892120,216.977,358.562,0.181614
1510886892141,217.75,360.01,0.130439
1510886892185,201.437,356.252,0.142901
1510886892250,189.547,356.384,0.125217
1510886892282,190.544,358.023,0.143086
1510886892348,221.04,355.419,0.230651
1510886892379,235.382,354.6,0.224389
1510886892444,239.98,354.113,0.21165
1510886892487,216.855,354.936,0.107704
1510886892541,186.936,356.059,0.137138
1510886892583,250.024,358.561,0.425656
1510886892648,271.933,361.121,0.175165
1510886892681,256.715,359.271,0.173627
1510886892746,268.576,364.109,0.122085
1510886892789,253.442,360.817,0.159495
1510886892844,270.818,360.039,0.208317
1510886892886,279.584,360.894,0.267573
1510886892952,269.912,365.254,0.191328
1510886892983,285.605,363.879,0.238746
1510886893049,310.153,364.029,0.394111
1510886893080,301.176,363.834,0.204666
1510886893145,277.038,362.68,0.132488
1510886893211,280.904,359.864,0.238838
1510887265777,3.05176e-05,399.61,0.412494
1510887265788,557.758,403.754,0.722676
1510887265950,328.16,378.901,0.293515
1510887265982,271.235,372.411,0.234854
1510887266048,235.023,368.228,0.212734
1510887266079,215.572,367.949,0.170597
1510887266143,216.392,370.347,0.185434
1510887266208,197.619,365.594,0.326049
1510887266251,129.877,369.995,0.265668
1510887266283,149.389,369.115,0.186518
1510887266349,165.199,370.075,0.181047
1510887266381,326.047,374.883,0.218997
1510887266445,750.043,406.884,0.663699
1510887266583,321.801,373.065,0.459429
1510887266817,59.4466,357.945,0.457867
1510887266849,99.2924,356.084,0.387747
1510887267546,2.82806,217.134,3.78667
